,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
120,ROOFTOP,"246 W 12th St, New York, NY 10014, USA",ChIJ8_AQjpVZwokRHuBpLcskldo,"246 WEST 12TH STREET, Greenwich Village-West, Manhattan, NY, USA",40.7374958,-74.0025265,1,10014,OK,premise
121,ROOFTOP,"234 W 10th St, New York, NY 10014, USA",ChIJUfEsoZRZwokRqsjbD6rLR6M,"234 WEST 10TH STREET, Greenwich Village-West, Manhattan, NY, USA",40.7337552,-74.00537829999999,1,10014,OK,premise
122,ROOFTOP,"70 Charles St, New York, NY 10014, USA",ChIJe4IQX5RZwokR5_XjHF_1k-s,"70 CHARLES STREET, Greenwich Village-West, Manhattan, NY, USA",40.734741,-74.0034429,1,10014,OK,premise
123,ROOFTOP,"613 Hudson St, New York, NY 10014, USA",ChIJYWByT5VZwokRl_xrsBOQCIU,"613 HUDSON STREET, Greenwich Village-West, Manhattan, NY, USA",40.7377746,-74.0058549,1,10014,OK,premise
124,ROOFTOP,"37 8th Ave, New York, NY 10014, USA",ChIJqUfT179ZwokR7kQi5LtX1jU,"37 8TH AVENUE, Greenwich Village-West, Manhattan, NY, USA",40.7383542,-74.00412539999999,1,10014,OK,street_address
125,ROOFTOP,"51 Horatio St, New York, NY 10014, USA",ChIJURcL_L9ZwokRv8SYLYO_5oI,"51 HORATIO STREET, Greenwich Village-West, Manhattan, NY, USA",40.738901,-74.006057,1,10014,OK,street_address
126,ROOFTOP,"11 Leroy St, New York, NY 10014, USA",ChIJ23DvqpNZwokRix2fxTMQYLg,"11 LEROY STREET, Greenwich Village-West, Manhattan, NY, USA",40.7308354,-74.00341030000001,1,10014,OK,premise
127,ROOFTOP,"25 Barrow St, New York, NY 10014, USA",ChIJP5NqmpNZwokR73-OsrlSDWs,"25 BARROW STREET, Greenwich Village-West, Manhattan, NY, USA",40.7323469,-74.0029053,1,10014,OK,premise
128,ROOFTOP,"17 Jones St, New York, NY 10014, USA",ChIJG1e0lpNZwokR_epdUUs8TpE,"17 JONES STREET, Greenwich Village-West, Manhattan, NY, USA",40.7322176,-74.002538,1,10014,OK,premise
129,ROOFTOP,"180 Waverly Pl, New York, NY 10014, USA",ChIJxehjPZRZwokRpiKpFNIJjvA,"180 WAVERLY PLACE, Greenwich Village-West, Manhattan, NY, USA",40.7342607,-74.0014936,1,10014,OK,premise
130,ROOFTOP,"250 W 11th St, New York, NY 10014, USA",ChIJewxlqZVZwokRbSfAIUyOEZ0,"250 WEST 11TH ST, Greenwich Village-West, Manhattan, NY, USA",40.7360958,-74.003333,1,10014,OK,premise
131,ROOFTOP,"34 Bank St, New York, NY 10014, USA",ChIJk800vZVZwokR482Cd9VxG28,"34 BANK STREET, Greenwich Village-West, Manhattan, NY, USA",40.736845,-74.0028281,1,10014,OK,premise
132,ROOFTOP,"347 West 4th Street, New York, NY 10014, USA",ChIJQ5npzL9ZwokR7Rb60Y4razo,"347 WEST 4TH STREET, Greenwich Village-West, Manhattan, NY, USA",40.73909949999999,-74.0037225,1,10014,OK,premise
133,ROOFTOP,"53 Jane St, New York, NY 10014, USA",ChIJQfk6XpVZwokRzBYzsb6i0V4,"53 JANE STREET, Greenwich Village-West, Manhattan, NY, USA",40.7382722,-74.0051032,1,10014,OK,premise
134,ROOFTOP,"71 Jane St, New York, NY 10014, USA",ChIJMTCGrupZwokR3xMPZW0WZ1U,"71 JANE STREET, Greenwich Village-West, Manhattan, NY, USA",40.7382717,-74.00691069999999,1,10014,OK,premise
135,ROOFTOP,"66 Morton St, New York, NY 10014, USA",ChIJY2tO0pJZwokR_ypVLH1L4_o,"66 MORTON STREET, Greenwich Village-West, Manhattan, NY, USA",40.7307369,-74.00625649999999,1,10014,OK,premise
136,ROOFTOP,"20 Leroy St, New York, NY 10014, USA",ChIJ8afBVZJZwokR45eDh-FwIGg,"20 LEROY STREET, Greenwich Village-West, Manhattan, NY, USA",40.7305829,-74.0034676,1,10014,OK,premise
137,ROOFTOP,"16 Leroy St, New York, NY 10014, USA",ChIJqUlaVJJZwokR7jz4uf1Ubgs,"16 LEROY STREET, Greenwich Village-West, Manhattan, NY, USA",40.7306213,-74.0033299,1,10014,OK,premise
138,ROOFTOP,"110 Washington Pl, New York, NY 10014, USA",ChIJs2Ec-5NZwokRa5f4c2Dm38o,"110 WASHINGTON PLACE, Greenwich Village-West, Manhattan, NY, USA",40.7324744,-74.0011493,1,10014,OK,premise
139,ROOFTOP,"303 West 4th Street, New York, NY 10014, USA",ChIJS_KsCpVZwokRj1bOWKpCUpE,"303 WEST 4TH STREET, Greenwich Village-West, Manhattan, NY, USA",40.7370069,-74.0036398,1,10014,OK,premise
140,ROOFTOP,"35 Bedford St, New York, NY 10014, USA",ChIJGZJjjJJZwokRTMcX0uD8Y3A,"35 BEDFORD STREET, Greenwich Village-West, Manhattan, NY, USA",40.7295366,-74.0039371,1,10014,OK,street_address
141,ROOFTOP,"59 Morton St, New York, NY 10014, USA",ChIJhVBL1pJZwokRT5jg_Q69leU,"59 MORTON STREET, Greenwich Village-West, Manhattan, NY, USA",40.7310495,-74.0059643,1,10014,OK,premise
142,ROOFTOP,"72 Bedford St, New York, NY 10014, USA",ChIJN6aeGZNZwokRsDk1mVNXmko,"72 BEDFORD STREET, Greenwich Village-West, Manhattan, NY, USA",40.7314875,-74.0047416,1,10014,OK,premise
143,ROOFTOP,"16 Barrow St, New York, NY 10014, USA",ChIJqXAfhZNZwokRVlCl8Nn7Z5o,"16 BARROW STREET, Greenwich Village-West, Manhattan, NY, USA",40.7326313,-74.00298029999999,1,10014,OK,street_address
144,ROOFTOP,"144 Waverly Pl, New York, NY 10014, USA",ChIJuSkIAZRZwokRB7YsBUTLxbo,"144 WAVERLY PLACE, Greenwich Village-West, Manhattan, NY, USA",40.73309649999999,-74.00083939999999,1,10014,OK,premise
145,ROOFTOP,"106 W 13th St, New York, NY 10011, USA",ChIJt94oPZZZwokRiJ6AqugFr5w,"106 WEST 13TH STREET, Greenwich Village-West, Manhattan, NY, USA",40.7367213,-73.9980848,1,10011,OK,premise
146,ROOFTOP,"13 Christopher St, New York, NY 10014, USA",ChIJCVIuoJZZwokRByaxiERgfK4,"13 CHRISTOPHER STREET, Greenwich Village-West, Manhattan, NY, USA",40.7340483,-74.0004721,1,10014,OK,premise
147,ROOFTOP,"227 Waverly Pl, New York, NY 10014, USA",ChIJgz1Bz5VZwokRhExUFjfUh7s,"227 WAVERLY PLACE, Greenwich Village-West, Manhattan, NY, USA",40.7361582,-74.0017125,1,10014,OK,premise
148,ROOFTOP,"240 W 10th St, New York, NY 10014, USA",ChIJr5yVp5RZwokRSf3qWD8r1FQ,"240 WEST 10TH STREET, Greenwich Village-West, Manhattan, NY, USA",40.7337251,-74.00564229999999,1,10014,OK,premise
149,ROOFTOP,"184 W 10th St #188, New York, NY 10014, USA",ChIJNbcLZJRZwokR8PZqVVcF1UM,"184-188 WEST 10 STREET, Greenwich Village-West, Manhattan, NY, USA",40.7341187,-74.0031897,1,10014,OK,subpremise
150,ROOFTOP,"319 W 11th St, New York, NY 10014, USA",ChIJN5duL-tZwokRgzSxQqvhP6Y,"319 WEST 11TH STREET, Greenwich Village-West, Manhattan, NY, USA",40.735881,-74.007178,1,10014,OK,street_address
151,ROOFTOP,"26 Bethune St, New York, NY 10014, USA",ChIJL4mBxepZwokRPdYsPj6lC_M,"26 BETHUNE STREET, Greenwich Village-West, Manhattan, NY, USA",40.7370963,-74.00726650000001,1,10014,OK,premise
152,ROOFTOP,"100 Barrow St, New York, NY 10014, USA",ChIJr8FG2-xZwokR7Y3o_HJD9R0,"100 BARROW STREET, Greenwich Village-West, Manhattan, NY, USA",40.7319841,-74.00756489999999,1,10014,OK,"establishment,premise"
153,ROOFTOP,"34 8th Ave, New York, NY 10014, USA",ChIJlRcLe5VZwokRJSgKhlUgX_k,"34 8 AVENUE, Greenwich Village-West, Manhattan, NY, USA",40.7379287,-74.0041054,1,10014,OK,premise
154,ROOFTOP,"611 Hudson St, New York, NY 10014, USA",ChIJ8RxIT5VZwokRCdZrlT8HCUM,"611 HUDSON STREET, Greenwich Village-West, Manhattan, NY, USA",40.7376733,-74.00588929999999,1,10014,OK,premise
155,ROOFTOP,"76 8th Ave, New York, NY 10011, USA",ChIJ3VDfQL5ZwokROywTYcjhGz4,"76 8 AVENUE, Greenwich Village-West, Manhattan, NY, USA",40.7395711,-74.00260980000002,1,10011,OK,street_address
156,ROOFTOP,"137 W 122nd St, New York, NY 10027, USA",ChIJMYaEfBL2wokR8z2xRTCwaD0,"137 WEST 122 STREET, Harlem-Central, Manhattan, NY, USA",40.8066698,-73.94832389999999,1,10027,OK,premise
157,ROOFTOP,"123 W 132nd St, New York, NY 10027, USA",ChIJIQek6XP2wokRMnDJAytpnT8,"123 W 132 STREET, Harlem-Central, Manhattan, NY, USA",40.8127807,-73.94318059999999,1,10027,OK,premise
158,ROOFTOP,"115 W 136th St, New York, NY 10030, USA",ChIJ9UeH2nb2wokRn5hZ3P96OXw,"115 WEST 136 STREET, Harlem-Central, Manhattan, NY, USA",40.8153198,-73.9411141,1,10030,OK,premise
159,ROOFTOP,"265 W 139th St, New York, NY 10030, USA",ChIJxeZLenr2wokRyWEFpKMPmkE,"265 WEST 139 STREET, Harlem-Central, Manhattan, NY, USA",40.819103,-73.944227,1,10030,OK,street_address
160,ROOFTOP,"76 W 127th St, New York, NY 10027, USA",ChIJ15l9zQz2wokRT1Mj_oaJbQg,"76 WEST 127 STREET, Harlem-Central, Manhattan, NY, USA",40.8086835,-73.9440532,1,10027,OK,premise
161,ROOFTOP,"16 W 131st St, New York, NY 10037, USA",ChIJ-xdjjHT2wokRGUSbBbTUX98,"16 WEST 131 STREET, Harlem-Central, Manhattan, NY, USA",40.810431,-73.940589,1,10037,OK,street_address
162,ROOFTOP,"112 W 118th St, New York, NY 10026, USA",ChIJAerVmRH2wokR0E0eFjvbh_4,"112 WEST 118TH STREET, Harlem-Central, Manhattan, NY, USA",40.8035144,-73.9495867,1,10026,OK,premise
163,ROOFTOP,"109 W 132nd St, New York, NY 10027, USA",ChIJEyTT7XP2wokRzMm-cV0OJhw,"109 WEST 132 STREET, Harlem-Central, Manhattan, NY, USA",40.8126062,-73.9427673,1,10027,OK,premise
164,ROOFTOP,"253 W 121st St, New York, NY 10027, USA",ChIJL6vwoBP2wokRFatuN4N2lzs,"253 WEST 121ST STREET, Harlem-Central, Manhattan, NY, USA",40.8073562,-73.9519287,1,10027,OK,premise
165,ROOFTOP,"212 W 132nd St, New York, NY 10027, USA",ChIJqQKCI3L2wokR1rl-k3w3VFE,"212 WEST 132 STREET, Harlem-Central, Manhattan, NY, USA",40.8135552,-73.94591299999999,1,10027,OK,premise
166,ROOFTOP,"213 W 131st St, New York, NY 10027, USA",ChIJPU8yFnL2wokR9LJQmoY1Xs8,"213 WEST 131ST STREET, Harlem-Central, Manhattan, NY, USA",40.8132863,-73.9463263,1,10027,OK,premise
167,ROOFTOP,"244 W 136th St, New York, NY 10030, USA",ChIJvRH0VHD2wokRLxM4PnrIbSI,"244 WEST 136TH STREET, Harlem-Central, Manhattan, NY, USA",40.816491,-73.9450559,1,10030,OK,street_address
168,ROOFTOP,"202 W 137th St, New York, NY 10030, USA",ChIJv9kX8XD2wokRG712oIkD07w,"202 W 137 ST, Harlem-Central, Manhattan, NY, USA",40.8167134,-73.9434562,1,10030,OK,premise
169,ROOFTOP,"345 W 121st St, New York, NY 10027, USA",ChIJcXP3khT2wokROug4WGmn8R8,"345 WEST 121ST STREET, Harlem-Central, Manhattan, NY, USA",40.8086145,-73.95492209999999,1,10027,OK,premise
170,ROOFTOP,"259 W 138th St, New York, NY 10030, USA",ChIJ9eQThHD2wokRXvpbIif8Gts,"259 WEST 138 STREET, Harlem-Central, Manhattan, NY, USA",40.8183475,-73.9443746,1,10030,OK,premise
171,ROOFTOP,"218 W 139th St, New York, NY 10030, USA",ChIJI_VvpHD2wokRbkdNxu7qz60,"218 WEST 139 STREET, Harlem-Central, Manhattan, NY, USA",40.8180997,-73.94290509999999,1,10030,OK,premise
172,ROOFTOP,"268 W 139th St, New York, NY 10030, USA",ChIJc_37gXD2wokR2CNQPFLdbJA,"268 WEST 139TH STREET, Harlem-Central, Manhattan, NY, USA",40.8187235,-73.94444349999999,1,10030,OK,premise
173,ROOFTOP,"319 W 139th St, New York, NY 10030, USA",ChIJgVLZj3r2wokRXT9_mLthYeY,"319 WEST 139, Harlem-Central, Manhattan, NY, USA",40.8195902,-73.9455227,1,10030,OK,premise
174,ROOFTOP,"43 Hamilton Terrace, New York, NY 10031, USA",ChIJbR-Xanv2wokRTBrKWhYGYN8,"43 HAMILTON TERRACE, Harlem-Central, Manhattan, NY, USA",40.8227475,-73.9462459,1,10031,OK,premise
175,ROOFTOP,"85 W 119th St, New York, NY 10026, USA",ChIJQwI9DA72wokRWPk4knpBPxM,"85 WEST 119 STREET, Harlem-Central, Manhattan, NY, USA",40.8038274,-73.94745139999999,1,10026,OK,premise
176,ROOFTOP,"80 W 120th St, New York, NY 10027, USA",ChIJb9DZBg72wokRlCcBudovF4o,"80 WEST 120 STREET, Harlem-Central, Manhattan, NY, USA",40.8041773,-73.9473366,1,10027,OK,premise
177,ROOFTOP,"1937 Madison Ave, New York, NY 10035, USA",ChIJuYpTlwv2wokRwI4jzp9-EN0,"1937 MADISON AVENUE, Harlem-Central, Manhattan, NY, USA",40.8052328,-73.94073519999999,1,10035,OK,premise
178,ROOFTOP,"128 W 117th St, New York, NY 10026, USA",ChIJX3FFphH2wokR_sz8Itkj6hs,"128 WEST 117TH STREET, Harlem-Central, Manhattan, NY, USA",40.80304890000001,-73.9504477,1,10026,OK,premise
179,ROOFTOP,"106 W 120th St, New York, NY 10026, USA",ChIJbSbCHBL2wokRhMMq1J6LaNI,"106 WEST 120 STREET, Harlem-Central, Manhattan, NY, USA",40.8047168,-73.9485535,1,10026,OK,premise
180,ROOFTOP,"127 W 120th St, New York, NY 10027, USA",ChIJW6yvFxL2wokRaiOQ2LDuXX8,"127 WEST 120TH ST, Harlem-Central, Manhattan, NY, USA",40.8053285,-73.94905860000001,1,10027,OK,premise
181,ROOFTOP,"149 W 129th St, New York, NY 10027, USA",ChIJmzhE-XL2wokR2ZhUC3sW45I,"149 WEST 129 STREET, Harlem-Central, Manhattan, NY, USA",40.8111826,-73.9452242,1,10027,OK,premise
182,ROOFTOP,"116 W 130th St, New York, NY 10027, USA",ChIJTQhIBnP2wokRZ0WgqDmslEw,"116 WEST 130TH STREET, Harlem-Central, Manhattan, NY, USA",40.811099,-73.94416,1,10027,OK,street_address
183,ROOFTOP,"156 W 130th St, New York, NY 10027, USA",ChIJiW6BVnL2wokRRDLQy0HYOcw,"156 WEST 130TH STREET, Harlem-Central, Manhattan, NY, USA",40.8116194,-73.9451782,1,10027,OK,premise
184,ROOFTOP,"109 W 136th St, New York, NY 10030, USA",ChIJo3rk2nb2wokRohxtlnHkPJg,"109 W 136TH STREET, Harlem-Central, Manhattan, NY, USA",40.8152584,-73.9409534,1,10030,OK,premise
185,ROOFTOP,"244 W 121st St, New York, NY 10027, USA",ChIJXcgWoxP2wokRb7lkuzpw8WA,"244 WEST 121ST STREET, Harlem-Central, Manhattan, NY, USA",40.80694810000001,-73.9519057,1,10027,OK,premise
186,ROOFTOP,"209 W 121st St, New York, NY 10027, USA",ChIJTdLBrBP2wokRAkL5jQF18PQ,"209 WEST 121ST, Harlem-Central, Manhattan, NY, USA",40.806901,-73.950767,1,10027,OK,street_address
187,ROOFTOP,"259 W 132nd St, New York, NY 10027, USA",ChIJB7n99nH2wokRKgV4LsBie3g,"259 WEST 132 STREET, Harlem-Central, Manhattan, NY, USA",40.8143187,-73.9468085,1,10027,OK,premise
188,ROOFTOP,"84 W 119th St, New York, NY 10026, USA",ChIJ4clD4hH2wokRmhJS2BApgAo,"84 WEST 119TH STREET, Harlem-Central, Manhattan, NY, USA",40.8035938,-73.9478417,1,10026,OK,premise
189,ROOFTOP,"17 W 120th St, New York, NY 10027, USA",ChIJT-je4g32wokRw6ejf3tEaz8,"17 WEST 120 STREET, Harlem-Central, Manhattan, NY, USA",40.804419,-73.9469348,1,10027,OK,premise
190,ROOFTOP,"2032 5th Ave, New York, NY 10035, USA",ChIJxXmNmwz2wokRcmuMELsiFSI,"2032 FIFTH AVENUE, Harlem-Central, Manhattan, NY, USA",40.8069085,-73.9422712,1,10035,OK,street_address
191,ROOFTOP,"37 W 126th St, New York, NY 10027, USA",ChIJ6ebguAz2wokRbG--5wXuJDs,"37 WEST 126TH STREET, Harlem-Central, Manhattan, NY, USA",40.8078428,-73.9431577,1,10027,OK,premise
192,ROOFTOP,"350 Malcolm X Blvd, New York, NY 10027, USA",ChIJd0HxMHP2wokREwgGk8wTQ7w,"350 LENOX AVENUE, Harlem-Central, Manhattan, NY, USA",40.809297,-73.94385299999999,1,10027,OK,street_address
193,ROOFTOP,"10 W 130th St, New York, NY 10037, USA",ChIJybrClXT2wokRjw1F38o7IBU,"10 WEST 130 STREET, Harlem-Central, Manhattan, NY, USA",40.809646,-73.940709,1,10037,OK,street_address
194,ROOFTOP,"14 E 126th St, New York, NY 10035, USA",ChIJd_tlZQv2wokRuz2VQHkWY_Q,"14 EAST 126 STREET, Harlem-Central, Manhattan, NY, USA",40.8066524,-73.94116,1,10035,OK,premise
195,ROOFTOP,"1976 Madison Ave, New York, NY 10035, USA",ChIJy_sZEwv2wokRZ0jF26hmvVs,"1976 MADISON AVENUE, Harlem-Central, Manhattan, NY, USA",40.806626,-73.9402301,1,10035,OK,premise
196,ROOFTOP,"56 E 127th St, New York, NY 10035, USA",ChIJW6tUGAv2wokRmqwJQK5GzeQ,"56 EAST 127 STREET, Harlem-Central, Manhattan, NY, USA",40.8067316,-73.9394149,1,10035,OK,premise
197,ROOFTOP,"2028 Madison Ave, New York, NY 10035, USA",ChIJlSWDLAv2wokR1M20dspc0G8,"2028 MADISON AVENUE, Harlem-Central, Manhattan, NY, USA",40.808014,-73.939302,1,10035,OK,street_address
198,ROOFTOP,"105 E 122nd St, New York, NY 10035, USA",ChIJFVo4Ywn2wokRrXrnjdF3Xio,"105 EAST 122 STREET, Harlem-Central, Manhattan, NY, USA",40.803007,-73.9397249,1,10035,OK,premise
199,ROOFTOP,"146 W 111th St, New York, NY 10026, USA",ChIJmZps8Rn2wokRekMeU3WHO-8,"146 WEST 111 STREET, Harlem-Central, Manhattan, NY, USA",40.7994683,-73.9541443,1,10026,OK,premise
200,ROOFTOP,"143 W 111th St, New York, NY 10026, USA",ChIJV0Ci-Rn2wokRRqhwQh2fVg8,"143 WEST 111 STREET, Harlem-Central, Manhattan, NY, USA",40.7998533,-73.9538688,1,10026,OK,premise
201,ROOFTOP,"120 W 112th St, New York, NY 10026, USA",ChIJd24uBBr2wokR5ub_0c6lWHk,"120 WEST 112 STREET, Harlem-Central, Manhattan, NY, USA",40.7998965,-73.9530882,1,10026,OK,premise
202,ROOFTOP,"124 W 112th St, New York, NY 10026, USA",ChIJOxipBhr2wokRiUuX9gH7UGI,"124 WEST 112 STREET, Harlem-Central, Manhattan, NY, USA",40.7999546,-73.95322589999999,1,10026,OK,premise
203,ROOFTOP,"126 W 112th St, New York, NY 10026, USA",ChIJRQZ0ARr2wokR85-KKXrP_NE,"126 WEST 112 STREET, Harlem-Central, Manhattan, NY, USA",40.8000063,-73.9533178,1,10026,OK,premise
204,ROOFTOP,"138 W 112th St, New York, NY 10026, USA",ChIJNVJd_hn2wokRpMSC6SJyDm8,"138 WEST 112TH STREET, Harlem-Central, Manhattan, NY, USA",40.8002389,-73.9538688,1,10026,OK,premise
205,ROOFTOP,"140 W 112th St, New York, NY 10026, USA",ChIJkXR7_hn2wokRNVqLtaMdpio,"140 WEST 112TH STREET, Harlem-Central, Manhattan, NY, USA",40.800216,-73.953948,1,10026,OK,street_address
206,ROOFTOP,"133 W 112th St, New York, NY 10026, USA",ChIJhSugqxD2wokRwss91ktyQNE,"133 WEST 112TH STREET, Harlem-Central, Manhattan, NY, USA",40.800502,-73.953422,1,10026,OK,street_address
207,ROOFTOP,"131 W 112th St, New York, NY 10026, USA",ChIJL1LGqxD2wokRP8VLBHMn7T4,"131 WEST 112 STREET, Harlem-Central, Manhattan, NY, USA",40.8004589,-73.953328,1,10026,OK,street_address
208,ROOFTOP,"140 W 113th St, New York, NY 10026, USA",ChIJ_fPrrRD2wokRfDAEJLQlWfg,"140 WEST 113 STREET, Harlem-Central, Manhattan, NY, USA",40.800816,-73.9533178,1,10026,OK,premise
209,ROOFTOP,"143 W 113th St, New York, NY 10026, USA",ChIJ0XamthD2wokRYgF0FcAiR_g,"143 WEST 113 STREET, Harlem-Central, Manhattan, NY, USA",40.8012271,-73.95322589999999,1,10026,OK,premise
210,ROOFTOP,"141 W 113th St, New York, NY 10026, USA",ChIJ1Ym0thD2wokRbLTatq_TRS0,"141 WEST 113 STREET, Harlem-Central, Manhattan, NY, USA",40.80114349999999,-73.95318,1,10026,OK,premise
211,ROOFTOP,"115 W 113th St, New York, NY 10026, USA",ChIJUVR5lxD2wokR32WL5N1Hii8,"115 WEST 113 STREET, Harlem-Central, Manhattan, NY, USA",40.800698,-73.95194099999999,1,10026,OK,street_address
212,ROOFTOP,"113 W 113th St, New York, NY 10026, USA",ChIJw4BflxD2wokRp5Zlhute3DA,"113 WEST 113 STREET, Harlem-Central, Manhattan, NY, USA",40.800667,-73.9518609,1,10026,OK,street_address
213,ROOFTOP,"109 W 113th St, New York, NY 10026, USA",ChIJ3bkXmhD2wokRyi4g0ADdsK0,"109 WEST 113 STREET, Harlem-Central, Manhattan, NY, USA",40.8005873,-73.9517106,1,10026,OK,premise
214,ROOFTOP,"107 W 113th St, New York, NY 10026, USA",ChIJj0dDmhD2wokRsAqRAmlQJ28,"107 WEST 113TH STREET, Harlem-Central, Manhattan, NY, USA",40.8005037,-73.9516646,1,10026,OK,premise
215,ROOFTOP,"105 W 113th St, New York, NY 10026, USA",ChIJa4nwmhD2wokRuA7TL4V2YsM,"105 WEST 113TH STREET, Harlem-Central, Manhattan, NY, USA",40.8005179,-73.9515613,1,10026,OK,premise
216,ROOFTOP,"108 W 114th St, New York, NY 10026, USA",ChIJS1vskRD2wokR7PAagVzraQM,"108 WEST 114TH STREET, 3B, Harlem-Central, Manhattan, NY, USA",40.8009017,-73.951481,1,10026,OK,premise
217,ROOFTOP,"110 St Nicholas Ave, New York, NY 10026, USA",ChIJNaB3IBH2wokR4wCGMIRqK_U,"110 ST NICHOLAS AVENUE, Harlem-Central, Manhattan, NY, USA",40.80272240000001,-73.9523535,1,10026,OK,premise
218,ROOFTOP,"230 W 116th St, New York, NY 10026, USA",ChIJ_ZYCxBb2wokRxEzuA8yEsM4,"230 WEST 116 STREET, Harlem-Central, Manhattan, NY, USA",40.8036196,-73.9540525,1,10026,OK,premise
219,ROOFTOP,"141 W 116th St, New York, NY 10026, USA",ChIJ295EBRH2wokRGfd52j4S0mU,"141 WEST 116 STREET, Harlem-Central, Manhattan, NY, USA",40.8030028,-73.9513432,1,10026,OK,premise
220,ROOFTOP,"135 W 116th St, New York, NY 10026, USA",ChIJPXfQBRH2wokRZLeJmfKlJ0s,"135 WEST 116 STREET, Harlem-Central, Manhattan, NY, USA",40.8029251,-73.9510677,1,10026,OK,premise
221,ROOFTOP,"133 W 116th St, New York, NY 10026, USA",ChIJ9xBjBhH2wokROqnifm0_yZw,"133 WEST 116 STREET, Harlem-Central, Manhattan, NY, USA",40.8028414,-73.95102179999999,1,10026,OK,premise
222,ROOFTOP,"129 W 116th St, New York, NY 10026, USA",ChIJMzcPBxH2wokRU7jmfXZ76-Y,"129 WEST 116 STREET, Harlem-Central, Manhattan, NY, USA",40.8027953,-73.9509127,1,10026,OK,street_address
223,ROOFTOP,"125 W 116th St, New York, NY 10026, USA",ChIJQylmBxH2wokR6WoIDI_DzOA,"125 WEST 116 STREET, Harlem-Central, Manhattan, NY, USA",40.8027571,-73.9507003,1,10026,OK,premise
224,ROOFTOP,"121 W 116th St, New York, NY 10026, USA",ChIJ58DsqRH2wokR0mDZosgE8v0,"121 WEST 116 STREET, Harlem-Central, Manhattan, NY, USA",40.8026669,-73.9506085,1,10026,OK,premise
225,ROOFTOP,"117 W 116th St, New York, NY 10026, USA",ChIJj4h8qRH2wokR2E7BeYL79go,"117 WEST 116 STREET, Harlem-Central, Manhattan, NY, USA",40.8026088,-73.95047070000001,1,10026,OK,premise
226,ROOFTOP,"107 W 118th St, New York, NY 10026, USA",ChIJ-XgQkxH2wokRBgk6xIjbyCg,"107 WEST 118TH, Harlem-Central, Manhattan, NY, USA",40.8038062,-73.9493342,1,10026,OK,premise
227,ROOFTOP,"143 W 120th St, New York, NY 10027, USA",ChIJdUz2OxL2wokRnphorbIRuSs,"143 WEST 120TH STREET, Harlem-Central, Manhattan, NY, USA",40.8055386,-73.9495867,1,10027,OK,premise
228,ROOFTOP,"123 W 120th St, New York, NY 10027, USA",ChIJOSI-FxL2wokRVPcMfFwEXcM,"123 WEST 120 STREET, Harlem-Central, Manhattan, NY, USA",40.8052463,-73.94895530000001,1,10027,OK,premise
229,ROOFTOP,"107 W 120th St, New York, NY 10027, USA",ChIJj15OBRL2wokRRcZ_AbK609I,"107 WEST 120 STREET, Harlem-Central, Manhattan, NY, USA",40.8050668,-73.9484387,1,10027,OK,premise
230,ROOFTOP,"166 W 121st St, New York, NY 10027, USA",ChIJw6DPRxL2wokRe8Cu1NGqC48,"166 WEST 121 STREET, Harlem-Central, Manhattan, NY, USA",40.806063,-73.94988520000001,1,10027,OK,premise
231,ROOFTOP,"114 W 127th St, New York, NY 10027, USA",ChIJ01Jd0nL2wokRY8GoVApUm70,"114 WEST 127TH STREET, Harlem-Central, Manhattan, NY, USA",40.809199,-73.94543999999999,1,10027,OK,street_address
232,ROOFTOP,"146 W 127th St, New York, NY 10027, USA",ChIJvyaet3L2wokRq-6nGl7PER8,"146 WEST 127 STREET, Harlem-Central, Manhattan, NY, USA",40.8096981,-73.9464411,1,10027,OK,premise
233,ROOFTOP,"349 Lenox Ave, New York, NY 10027, USA",ChIJy0jSJ3P2wokREC-Enr6B_4k,"349 LENOX AVENUE, Harlem-Central, Manhattan, NY, USA",40.809539,-73.9446315,1,10027,OK,street_address
234,ROOFTOP,"160 W 130th St, New York, NY 10027, USA",ChIJSZ_vVnL2wokRRT9dc6Bo1a8,"160 WEST 130, Harlem-Central, Manhattan, NY, USA",40.8116551,-73.9452931,1,10027,OK,premise
235,ROOFTOP,"2247 Adam Clayton Powell Jr Blvd, New York, NY 10027, USA",ChIJY1Kg03P2wokRT6XEsSdABxo,"2247 ADAM C POWELL BLVD, Harlem-Central, Manhattan, NY, USA",40.813429,-73.944605,1,10027,OK,street_address
236,ROOFTOP,"2251 Adam Clayton Powell Jr Blvd, New York, NY 10027, USA",ChIJScxv1HP2wokR6qpWmmEy3iY,"2251 ADAM C POWELL BLVD, Harlem-Central, Manhattan, NY, USA",40.81351799999999,-73.9445009,1,10027,OK,premise
237,ROOFTOP,"2253 Adam Clayton Powell Jr Blvd, New York, NY 10027, USA",ChIJKdYY1HP2wokRSm9V6Mj3SxU,"2253 ADAM C POWELL BLVD, Harlem-Central, Manhattan, NY, USA",40.813589,-73.9444821,1,10027,OK,street_address
238,ROOFTOP,"259 W 116th St, New York, NY 10026, USA",ChIJl3-Cvhb2wokR_x5KNKKlikI,"259 WEST 116 STREET, Harlem-Central, Manhattan, NY, USA",40.8044873,-73.9548681,1,10026,OK,street_address
